Amount,MerchantCategory,TransactionType,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,Hour,DayOfWeek,User_Transaction_Count,IP_Frequency,Phone_Usage_Count
939.78,Entertainment,P2M,-43.2349255,-0.724423,4738.01,5/day,False,False,False,2,False,6,0,1,1,1
2319.43,Electronics,P2P,3.862815,-129.668302,586.15,3/day,False,True,False,1,False,19,0,1,1,1
1888.64,Entertainment,P2P,62.922756,115.973352,2605.43,5/day,True,False,False,0,True,20,6,1,1,1
3711.91,Travel,P2P,-63.2517445,-86.333693,2767.27,1/day,False,False,True,1,False,5,1,1,1,1
8229.25,Utilities,P2P,0.4911075,79.202486,7029.68,3/day,False,True,False,1,False,18,2,1,1,1
1796.24,Utilities,P2P,-30.9574105,137.97399,1568.74,3/day,True,False,True,0,False,11,1,1,1,1
7233.15,Clothing,P2P,7.918844,174.490455,733.77,5/day,True,True,True,1,False,17,5,1,1,1
524.22,Utilities,P2M,14.508364,-78.58188,8126.15,3/day,False,True,False,1,False,11,0,1,1,1
1058.66,Entertainment,P2P,8.2925865,-49.186553,9423.29,1/day,True,True,True,2,False,19,5,1,1,1
9610.81,Electronics,P2M,51.459326,-5.426569,5056.73,3/day,True,False,False,2,False,15,5,1,1,1
9793.32,Entertainment,P2M,66.320014,-172.551137,9735.86,3/day,True,False,False,3,False,6,5,1,1,1
4965.76,Groceries,P2M,-7.505449,98.677372,2770.0,1/day,True,True,False,4,False,0,2,1,1,1
3047.78,Electronics,P2P,-41.7358445,12.352501,6118.62,1/day,True,False,True,0,False,6,3,1,1,1
1419.65,Entertainment,P2P,22.0582265,81.259734,5238.8,3/day,False,True,True,1,False,19,0,1,1,1
2767.79,Restaurants,P2P,31.0705905,-87.024631,8388.41,5/day,False,False,False,0,False,14,2,1,1,1
1781.16,Entertainment,P2M,53.1518995,165.282244,8105.58,1/day,False,False,False,2,False,18,5,1,1,1
6799.8,Restaurants,P2P,-13.758651,144.048998,2037.9,1/day,False,True,True,2,False,17,3,1,1,1
5548.8,Travel,P2P,-61.595865,-81.528688,4897.13,5/day,False,True,False,0,False,20,3,1,1,1
9098.37,Clothing,P2P,-9.4985125,38.128898,9865.02,3/day,True,False,True,2,False,19,2,1,1,1
1822.42,Utilities,P2P,-1.8743725,81.668207,1014.8,5/day,False,True,True,0,False,9,0,1,1,1
313.12,Electronics,P2M,82.7223535,49.738411,8888.12,5/day,True,False,True,2,False,6,4,1,1,1
409.52,Groceries,P2P,-0.33158,-0.343272,1342.88,1/day,True,False,False,4,False,15,4,1,1,1
9164.4,Groceries,P2P,64.3434255,-146.12274,1641.72,1/day,True,True,False,1,False,11,3,1,1,1
9558.04,Restaurants,P2P,28.2808285,-39.645922,9765.86,5/day,False,True,False,2,False,23,2,1,1,1
4102.05,Groceries,P2M,-77.427277,-165.084165,1348.28,5/day,False,True,True,4,False,22,2,1,1,1
2914.41,Travel,P2M,64.4048815,-166.431399,8676.28,5/day,False,False,False,2,False,12,2,1,1,1
2540.16,Utilities,P2M,-19.690234,166.6055,4112.3,1/day,True,False,False,1,False,23,6,1,1,1
1463.31,Groceries,P2P,-69.338631,-173.456842,9879.72,1/day,True,True,False,2,False,10,4,1,1,1
785.34,Restaurants,P2M,-81.3679735,-121.402468,4984.74,1/day,False,False,False,1,False,18,5,1,1,1
5132.73,Travel,P2M,56.8652715,-117.562092,5070.04,1/day,True,False,True,1,False,17,0,1,1,1
2988.94,Utilities,P2M,-76.5278745,-65.276787,1167.91,1/day,True,True,False,3,False,2,0,1,1,1
4534.78,Clothing,P2P,24.3566275,46.688851,4678.92,3/day,True,False,True,0,False,8,5,1,1,1
3530.19,Electronics,P2P,-6.9752255,-165.490072,5246.86,5/day,True,True,False,1,False,6,4,1,1,1
6223.03,Electronics,P2M,-6.8422755,19.017412,7762.32,5/day,False,False,True,1,True,7,1,1,1,1
6086.47,Entertainment,P2P,56.597774,172.519592,8573.65,3/day,False,False,False,1,False,11,1,1,1,1
2899.04,Clothing,P2P,-63.7650805,106.706133,777.8,5/day,True,False,True,3,False,21,3,1,1,1
6106.37,Electronics,P2M,58.7043725,-44.440368,3857.71,3/day,False,True,True,4,True,13,0,1,1,1
2710.3,Clothing,P2P,69.035036,49.696726,4651.37,5/day,True,False,True,4,True,11,3,1,1,1
85.14,Utilities,P2P,-7.954694,150.828378,9466.73,1/day,False,False,True,1,False,15,1,1,1,1
4515.06,Travel,P2M,-9.5085125,161.155035,4365.75,5/day,True,False,True,3,False,14,4,1,1,1
4840.53,Electronics,P2P,-67.6396035,15.661839,2227.07,1/day,False,True,True,2,True,20,4,1,1,1
9614.37,Entertainment,P2M,8.195796,14.130068,3156.11,1/day,False,True,True,3,False,3,1,1,1,1
3467.73,Electronics,P2P,-38.434542,17.389416,8940.9,3/day,True,True,False,0,False,5,0,1,1,1
1879.02,Groceries,P2P,50.160916,116.91586,773.17,3/day,False,True,False,4,True,0,0,1,1,1
3317.96,Clothing,P2P,38.5070485,92.706545,676.63,5/day,False,True,True,4,False,15,3,1,1,1
1974.15,Groceries,P2P,-80.0758085,122.190355,5470.72,3/day,True,False,True,4,True,16,2,1,1,1
2069.9,Restaurants,P2P,-25.261766,-33.598388,3345.72,5/day,True,False,False,0,False,9,0,1,1,1
2397.14,Utilities,P2P,4.095696,10.749683,4332.56,1/day,True,False,False,4,False,0,1,1,1,1
192.65,Travel,P2P,-60.3814135,-24.882361,5178.1,5/day,False,False,False,1,True,13,6,1,1,1
677.62,Electronics,P2M,-14.3959445,49.136247,1415.95,5/day,True,False,False,0,True,0,2,1,1,1
1841.71,Travel,P2M,85.270916,123.771385,6457.14,1/day,False,False,False,2,True,18,4,1,1,1
5683.07,Clothing,P2P,6.038662,112.11242,7746.32,1/day,False,True,False,0,False,8,4,1,1,1
8918.47,Electronics,P2P,12.177595,-103.320182,3529.32,1/day,False,False,False,4,False,3,0,1,1,1
1970.8,Clothing,P2M,87.796612,-41.828457,3385.39,1/day,False,True,True,0,False,23,5,1,1,1
1793.65,Clothing,P2P,-29.211667,97.275116,5654.24,3/day,True,False,True,0,False,18,5,1,1,1
5928.92,Utilities,P2M,-14.7093185,27.419036,7208.26,1/day,False,False,True,1,False,21,0,1,1,1
4008.26,Groceries,P2P,-4.9818255,-170.856194,8741.11,3/day,True,False,True,0,False,11,4,1,1,1
3191.51,Utilities,P2P,70.0196465,-34.854241,6534.4,5/day,True,True,False,1,False,13,3,1,1,1
3965.9,Restaurants,P2P,-81.1590625,109.298541,7794.65,3/day,True,True,True,2,False,7,4,1,1,1
7512.24,Restaurants,P2M,-65.364595,31.279158,3587.46,1/day,False,True,False,2,False,15,6,1,1,1
9134.08,Travel,P2M,-54.750767,-179.754021,4218.38,3/day,False,True,False,4,False,0,4,1,1,1
1263.53,Utilities,P2M,-88.9595885,-140.191133,9816.12,3/day,False,False,False,1,False,18,3,1,1,1
2858.97,Restaurants,P2M,38.4664975,-168.257438,3728.54,5/day,False,True,True,4,False,23,0,1,1,1
4390.17,Entertainment,P2P,-61.994005,-64.86982,3124.6,1/day,True,True,False,4,False,20,5,1,1,1
7290.28,Electronics,P2M,-15.8712445,92.432035,9563.75,5/day,True,True,True,0,False,6,6,1,1,1
5888.25,Entertainment,P2P,-32.2737335,31.007132,8896.5,1/day,True,True,False,2,False,13,3,1,1,1
3319.48,Groceries,P2M,89.766724,-144.319929,7112.51,3/day,False,False,True,1,False,23,0,1,1,1
364.24,Electronics,P2P,-6.2238095,3.525901,1160.03,1/day,False,True,True,4,False,17,2,1,1,1
764.54,Groceries,P2P,-30.208864,-134.84554,7160.64,3/day,True,True,False,1,False,8,4,1,1,1
7108.21,Groceries,P2P,9.764885,-99.492058,1579.16,5/day,False,True,True,4,False,18,2,1,1,1
9694.61,Travel,P2M,39.983339,46.704731,2514.53,5/day,False,True,True,2,False,10,5,1,1,1
6371.74,Utilities,P2M,34.8529255,142.354804,5895.03,1/day,True,False,True,2,False,8,6,1,1,1
5241.84,Electronics,P2P,3.8091465,-36.414957,8687.01,3/day,True,True,True,3,False,22,6,1,1,1
4325.03,Groceries,P2P,-85.8860885,115.60684,5767.1,5/day,True,False,True,0,False,9,1,1,1,1
4113.75,Groceries,P2M,19.3548525,-96.880051,7779.85,3/day,True,True,False,3,False,22,1,1,1,1
3057.13,Groceries,P2P,-9.706657,-6.044599,5425.77,5/day,False,True,False,0,True,5,5,1,1,1
2862.38,Restaurants,P2P,57.0041225,35.946747,8825.08,1/day,True,False,False,4,False,2,5,1,1,1
3709.48,Travel,P2M,80.044852,9.159426,9720.57,5/day,True,False,False,0,False,15,5,1,1,1
4600.63,Travel,P2M,28.6591125,1.548519,6573.39,1/day,False,False,True,2,False,17,4,1,1,1
745.42,Travel,P2P,-58.7607625,-35.20577,9970.75,1/day,False,False,False,1,False,21,4,1,1,1
1963.47,Groceries,P2P,-6.3627125,178.916785,343.76,3/day,True,True,False,3,False,1,5,1,1,1
4033.35,Entertainment,P2M,17.5224515,-134.779322,4105.44,1/day,True,True,True,1,False,14,2,1,1,1
5230.44,Restaurants,P2M,16.884597,54.048839,2721.54,1/day,True,True,True,4,False,4,3,1,1,1
41.48,Clothing,P2P,44.4846575,173.26438,6828.42,1/day,False,True,False,3,False,16,5,1,1,1
9022.99,Groceries,P2M,-12.6660505,39.344046,4291.11,5/day,True,False,False,4,False,15,3,1,1,1
2638.36,Travel,P2P,-81.394693,39.501469,3590.06,5/day,False,True,False,1,False,4,3,1,1,1
6280.49,Utilities,P2M,-47.054279,133.906522,8567.71,3/day,False,False,True,2,False,23,3,1,1,1
3296.83,Travel,P2M,35.5860985,-30.675798,4496.64,1/day,False,False,False,1,False,19,4,1,1,1
9153.99,Utilities,P2M,89.087717,56.630599,2604.6,3/day,True,False,False,1,False,0,5,1,1,1
5949.87,Travel,P2P,74.159194,-60.338472,6420.35,1/day,False,False,True,2,False,15,1,1,1,1
6417.01,Entertainment,P2M,86.9742745,-99.23816,6437.26,3/day,True,True,True,2,False,6,1,1,1,1
5849.54,Restaurants,P2M,64.6842875,-165.176033,8492.19,5/day,True,True,False,2,False,17,0,1,1,1
876.74,Entertainment,P2M,-63.472901,95.808682,3745.78,3/day,True,False,False,2,False,20,4,1,1,1
332.17,Electronics,P2M,14.6658275,-23.351811,2742.24,3/day,True,False,True,4,False,5,5,1,1,1
4985.83,Restaurants,P2M,-80.414763,-3.496065,1528.16,5/day,True,True,True,2,True,18,3,1,1,1
4449.67,Groceries,P2P,-63.066141,-7.659411,5858.81,5/day,False,False,True,2,False,7,1,1,1,1
6462.28,Groceries,P2M,52.4226915,-13.662305,7705.49,1/day,True,True,True,0,False,7,1,1,1,1
7011.79,Groceries,P2P,72.8824535,-96.463784,4199.24,1/day,False,True,False,1,False,14,0,1,1,1
3493.29,Utilities,P2M,-75.369657,-66.424514,7840.95,1/day,False,True,True,1,False,17,6,1,1,1
2978.16,Electronics,P2P,6.555986,-63.484596,7363.57,3/day,True,True,False,3,False,10,2,1,1,1
7875.93,Entertainment,P2M,-87.9116095,87.073791,421.19,5/day,True,False,False,0,False,1,5,1,1,1
7847.63,Electronics,P2M,-15.3658835,163.311734,4752.21,1/day,False,False,True,0,False,17,3,1,1,1
8187.31,Utilities,P2P,57.1605565,-36.023199,7426.77,5/day,False,False,True,2,True,12,4,1,1,1
2427.0,Electronics,P2P,7.462966,-130.58835,6827.08,5/day,True,True,True,4,False,22,5,1,1,1
5627.31,Utilities,P2P,32.8233955,-37.006449,1612.29,1/day,False,False,False,3,False,5,4,1,1,1
4935.03,Entertainment,P2P,-73.680902,50.39402,2041.98,5/day,True,True,True,4,False,20,0,1,1,1
7686.65,Restaurants,P2P,13.3471435,-105.955329,2165.25,3/day,True,False,True,1,False,5,2,1,1,1
4642.5,Entertainment,P2P,43.5850675,-19.707685,7706.15,3/day,False,False,False,2,False,9,5,1,1,1
1906.06,Electronics,P2M,-10.624667,-84.543535,7054.26,1/day,False,False,False,0,False,18,6,1,1,1
9098.83,Clothing,P2P,-68.2609885,-7.705969,2092.26,3/day,True,True,False,0,False,6,6,1,1,1
997.77,Electronics,P2M,34.290879,7.613103,9844.76,1/day,True,True,False,3,False,6,0,1,1,1
1838.85,Electronics,P2P,-55.700104,-31.908087,3026.71,5/day,False,True,False,0,False,0,1,1,1,1
542.03,Groceries,P2P,-84.2478985,-109.549028,6989.91,1/day,False,False,False,4,False,3,5,1,1,1
4108.76,Electronics,P2M,-7.8575485,-135.948329,4980.86,1/day,True,True,True,0,False,6,6,1,1,1
436.56,Clothing,P2P,55.73093,36.239962,399.71,5/day,True,False,True,2,False,1,0,1,1,1
7052.6,Groceries,P2P,-35.733178,35.402281,4016.22,1/day,True,False,False,2,False,14,3,1,1,1
8104.35,Entertainment,P2P,-66.759961,177.813359,1348.9,3/day,False,True,True,3,False,17,6,1,1,1
5488.61,Entertainment,P2P,22.199716,109.499901,6887.21,3/day,False,True,False,2,False,0,5,1,1,1
9040.15,Entertainment,P2P,-37.9560455,43.773902,6995.09,3/day,False,False,False,4,False,23,2,1,1,1
4724.83,Electronics,P2P,74.7712405,-153.304509,8376.45,3/day,True,True,False,2,False,10,1,1,1,1
5414.49,Clothing,P2M,-12.3973895,179.175317,4594.6,5/day,True,True,False,4,False,3,1,1,1,1
7427.02,Clothing,P2P,0.155487,60.115588,7751.34,5/day,False,False,False,1,False,9,1,1,1,1
9567.46,Entertainment,P2M,-43.2493325,0.447409,1985.02,1/day,False,True,False,1,False,18,2,1,1,1
6648.2,Electronics,P2M,88.863728,136.979296,2665.85,3/day,True,False,True,1,False,3,5,1,1,1
3402.15,Utilities,P2M,46.524971,-99.441234,9896.9,1/day,True,True,False,4,False,20,3,1,1,1
5079.52,Electronics,P2P,-35.2214055,31.095752,3639.67,5/day,False,False,True,4,False,7,6,1,1,1
3192.57,Electronics,P2M,81.8813745,-149.704182,253.12,5/day,True,True,False,3,False,1,0,1,1,1
360.86,Utilities,P2M,-76.998279,140.9268,3689.73,1/day,True,True,True,1,False,17,3,1,1,1
3229.46,Groceries,P2P,-15.1544415,2.761781,176.34,5/day,True,True,False,1,False,0,0,1,1,1
1562.33,Restaurants,P2M,-63.84372,-144.912104,5637.32,3/day,True,False,True,4,False,22,4,1,1,1
4157.78,Electronics,P2P,20.174116,-175.128799,544.4,5/day,True,False,True,0,False,23,0,1,1,1
4749.96,Groceries,P2M,78.7105135,-12.487369,4555.33,3/day,True,True,True,3,False,19,4,1,1,1
9549.12,Utilities,P2P,-24.233351,89.56716,3753.67,1/day,False,False,True,4,False,7,4,1,1,1
9786.86,Utilities,P2P,-63.117957,-75.242013,4091.81,5/day,True,True,False,2,False,14,2,1,1,1
6560.52,Restaurants,P2M,-31.741256,-150.009935,4393.69,5/day,True,True,False,1,False,1,1,1,1,1
622.79,Travel,P2P,12.607456,-112.246706,7810.28,1/day,True,False,False,3,False,7,0,1,1,1
4780.21,Clothing,P2M,12.3805385,94.34724,1782.66,3/day,True,True,False,0,True,22,0,1,1,1
3488.14,Groceries,P2P,71.890308,-153.522767,1254.52,3/day,False,False,False,1,False,20,5,1,1,1
3627.05,Groceries,P2M,-19.762666,89.338004,8231.72,3/day,True,True,True,4,False,23,1,1,1,1
2097.12,Entertainment,P2M,28.187105,-113.945035,826.09,5/day,True,False,False,4,False,4,0,1,1,1
7325.62,Travel,P2M,-41.0334445,-8.304035,7217.31,1/day,False,False,False,2,False,11,0,1,1,1
7276.8,Utilities,P2P,-7.2111375,-15.009395,2230.89,1/day,True,True,True,3,False,4,5,1,1,1
4673.05,Groceries,P2P,68.791653,144.471837,8115.35,3/day,False,False,False,2,False,18,4,1,1,1
9847.05,Utilities,P2M,57.3357315,38.759595,4383.65,1/day,True,True,True,4,False,19,5,1,1,1
3536.48,Entertainment,P2M,1.382686,-140.793178,1078.96,5/day,False,True,True,3,False,5,4,1,1,1
3818.34,Clothing,P2P,-35.210567,-110.429195,8410.72,1/day,False,False,True,3,False,10,2,1,1,1
3767.93,Restaurants,P2M,83.669443,155.433282,7173.29,5/day,False,True,True,1,True,7,1,1,1,1
252.69,Electronics,P2M,38.3459245,-54.848516,5436.06,3/day,True,False,False,0,False,15,2,1,1,1
2927.33,Travel,P2M,-60.2521125,-135.628273,618.57,5/day,True,True,False,1,False,12,3,1,1,1
7473.77,Groceries,P2M,74.1016665,7.904226,7682.76,3/day,False,True,True,1,False,18,6,1,1,1
8819.53,Travel,P2P,-13.8533695,139.028208,1288.84,5/day,False,True,True,0,False,22,4,1,1,1
1822.3,Utilities,P2M,-18.247859,-29.559895,3092.65,1/day,True,False,False,0,False,19,5,1,1,1
6174.43,Groceries,P2M,32.3545675,55.899642,8478.61,1/day,True,False,True,3,False,5,3,1,1,1
9149.44,Clothing,P2M,-20.8701315,-151.891892,199.19,5/day,True,True,True,2,False,21,6,1,1,1
1466.37,Electronics,P2P,41.5338745,-80.299286,5165.17,1/day,True,True,False,1,False,13,3,1,1,1
3558.51,Electronics,P2P,85.404679,-36.09208,5814.03,1/day,True,True,True,4,False,11,6,1,1,1
744.19,Travel,P2P,-57.6131165,-44.612675,2319.71,1/day,True,False,False,4,True,2,3,1,1,1
4521.35,Clothing,P2P,29.421268,155.104869,362.49,1/day,True,True,True,0,True,3,4,1,1,1
5003.81,Clothing,P2M,-47.241295,-47.89443,1134.74,1/day,False,True,True,2,False,2,6,1,1,1
9044.33,Groceries,P2M,-43.314335,42.079788,5515.69,3/day,True,False,False,1,False,11,5,1,1,1
9847.6,Clothing,P2P,-26.7449925,105.297562,2407.11,3/day,False,False,False,0,False,8,1,1,1,1
4553.19,Restaurants,P2P,-63.0759005,57.77004,9706.15,1/day,True,False,False,3,False,20,5,1,1,1
466.57,Clothing,P2M,82.6981865,91.061071,8279.26,3/day,False,True,True,4,False,20,5,1,1,1
8241.08,Groceries,P2M,14.5090285,72.402004,3166.98,1/day,False,True,True,4,False,12,2,1,1,1
4021.86,Clothing,P2P,-88.0304395,-39.092572,5901.6,5/day,False,False,False,3,False,19,0,1,1,1
3633.56,Travel,P2P,87.732084,-118.824058,6928.39,3/day,False,True,False,3,False,0,6,1,1,1
7968.16,Entertainment,P2P,-11.9886405,-84.567944,5136.28,1/day,True,False,False,4,False,6,6,1,1,1
362.79,Clothing,P2M,-8.5350085,129.829686,3503.41,3/day,True,True,False,1,False,15,0,1,1,1
9212.79,Electronics,P2M,-48.6595945,80.69508,2205.84,1/day,False,True,False,3,False,12,0,1,1,1
7819.86,Utilities,P2M,-9.152169,-31.227891,8568.66,3/day,True,False,True,1,True,14,0,1,1,1
4818.38,Utilities,P2P,17.4345355,84.596577,7280.01,1/day,True,False,False,3,True,11,1,1,1,1
9777.89,Groceries,P2M,-31.3236995,-64.157451,8799.03,3/day,True,True,True,0,False,1,1,1,1,1
7647.89,Clothing,P2M,-66.375765,55.732925,6349.21,1/day,False,True,False,2,False,22,4,1,1,1
6042.23,Electronics,P2P,-25.960372,-105.277537,707.17,1/day,False,False,True,0,False,17,3,1,1,1
5487.08,Clothing,P2P,-46.880784,87.517672,906.28,5/day,True,True,True,4,False,20,6,1,1,1
962.97,Electronics,P2M,31.2692875,170.638057,637.24,1/day,False,True,True,3,True,9,1,1,1,1
2172.22,Clothing,P2M,9.319717,-166.123414,4436.35,1/day,False,True,True,2,True,18,2,1,1,1
8728.18,Groceries,P2M,24.919908,32.962863,1858.38,1/day,False,False,True,4,True,8,1,1,1,1
7367.94,Electronics,P2M,23.446804,30.21803,5925.09,1/day,False,True,False,0,False,14,5,1,1,1
5224.0,Entertainment,P2M,18.210632,-95.375438,4498.62,5/day,False,False,True,2,False,7,5,1,1,1
2258.96,Travel,P2P,39.797887,-25.864259,5467.54,3/day,False,True,False,2,False,15,5,1,1,1
7893.86,Clothing,P2P,-14.6774195,75.147108,7179.07,5/day,False,False,True,4,False,12,2,1,1,1
5987.21,Electronics,P2P,65.74096,-159.438768,3199.62,3/day,True,False,False,3,False,4,4,1,1,1
3139.7,Groceries,P2P,-3.6406315,-156.859935,1605.79,1/day,True,True,True,4,False,19,5,1,1,1
4762.56,Clothing,P2P,-45.462462,-12.918332,1837.44,5/day,False,False,False,3,False,10,4,1,1,1
8863.36,Clothing,P2M,61.8266585,81.887269,8707.07,1/day,True,True,True,4,False,6,3,1,1,1
21.53,Groceries,P2M,36.287045,137.063811,4356.27,1/day,True,False,False,2,False,1,1,1,1,1
7911.91,Clothing,P2P,-48.6395305,157.171345,9668.22,5/day,False,True,True,2,False,18,1,1,1,1
754.27,Travel,P2M,-4.605109,40.963579,9588.81,1/day,True,True,False,3,False,1,0,1,1,1
4278.51,Groceries,P2P,-51.549766,-123.626562,8099.88,5/day,True,False,True,4,False,19,6,1,1,1
5643.0,Restaurants,P2M,74.217271,-26.236125,1807.44,5/day,False,False,True,4,False,21,4,1,1,1
1184.43,Utilities,P2P,-10.353192,173.152452,5522.35,5/day,True,True,True,4,False,9,2,1,1,1
6412.6,Electronics,P2P,59.858927,28.431862,4822.99,5/day,True,True,True,1,False,10,6,1,1,1
5904.15,Electronics,P2M,73.888304,58.118806,1804.03,5/day,True,True,True,2,False,10,6,1,1,1
5236.15,Travel,P2M,-34.6302555,13.478129,6293.56,1/day,False,True,False,0,True,8,4,1,1,1
5692.38,Entertainment,P2M,71.2446635,4.017676,3967.84,5/day,False,True,False,1,False,7,4,1,1,1
7558.69,Electronics,P2P,-85.6662545,-0.397836,2887.76,5/day,False,True,False,4,False,12,6,1,1,1
489.41,Groceries,P2M,25.1983965,-120.304321,2147.25,5/day,False,False,False,1,True,19,4,1,1,1
3736.24,Clothing,P2P,86.3680915,-132.891636,6402.57,1/day,True,True,False,1,False,3,0,1,1,1
3142.25,Electronics,P2M,59.239424,123.529104,9041.16,5/day,False,False,False,1,True,5,5,1,1,1
6659.63,Travel,P2P,82.4588815,-136.346597,2912.19,5/day,True,False,False,0,False,9,3,1,1,1
2194.2,Electronics,P2P,77.1790285,46.370595,7137.06,1/day,False,True,False,1,False,23,0,1,1,1
5513.91,Clothing,P2P,32.1113885,5.005964,8986.02,1/day,False,False,False,4,False,7,5,1,1,1
9593.16,Travel,P2P,4.4587925,103.388557,5488.53,1/day,True,False,True,1,False,6,5,1,1,1
346.02,Utilities,P2M,24.899025,159.093382,3131.37,3/day,True,True,True,1,True,18,1,1,1,1
5336.89,Groceries,P2M,87.9920785,89.744547,6866.7,1/day,False,False,False,0,True,16,2,1,1,1
2077.86,Entertainment,P2M,51.308759,-66.806596,6110.98,1/day,True,True,False,3,False,19,4,1,1,1
5774.62,Restaurants,P2P,88.258595,-159.147743,8062.33,1/day,True,True,False,0,False,18,1,1,1,1
5053.52,Electronics,P2M,9.7216885,3.575096,5491.59,5/day,True,False,True,1,False,1,1,1,1,1
295.32,Groceries,P2M,65.4603325,-140.115756,5435.8,3/day,False,False,False,2,False,4,1,1,1,1
8303.35,Electronics,P2P,-19.8553755,-63.299816,2529.09,1/day,True,True,False,4,False,4,0,1,1,1
9634.56,Clothing,P2P,-59.9137305,173.920055,6191.0,3/day,True,False,False,0,True,23,3,1,1,1
7193.19,Entertainment,P2M,75.1603275,-71.551639,8714.17,5/day,True,True,False,4,False,22,1,1,1,1
2004.43,Travel,P2M,76.7686855,112.341193,1035.36,1/day,False,False,False,0,False,4,4,1,1,1
271.52,Entertainment,P2P,-38.1666005,-76.938256,7959.32,3/day,False,True,False,1,False,17,5,1,1,1
108.11,Groceries,P2M,83.242953,58.626971,9254.26,5/day,True,True,True,4,False,19,1,1,1,1
2096.07,Entertainment,P2M,83.4623895,144.757157,372.51,1/day,True,False,False,1,False,15,3,1,1,1
4894.67,Groceries,P2M,8.466967,120.701115,8647.19,1/day,True,True,False,1,False,2,5,1,1,1
9189.01,Groceries,P2M,87.916985,83.506335,2213.4,3/day,True,False,True,4,False,10,1,1,1,1
3544.05,Groceries,P2M,-73.250124,-78.915369,8426.67,5/day,True,False,True,2,False,18,2,1,1,1
3409.88,Restaurants,P2P,-62.2339105,170.084771,1977.14,3/day,False,False,True,1,False,14,2,1,1,1
6278.66,Restaurants,P2P,37.232512,157.58548,7599.97,1/day,True,False,False,3,False,13,1,1,1,1
9919.21,Groceries,P2P,39.8933975,142.738422,9887.65,3/day,True,True,False,3,False,0,2,1,1,1
7032.18,Travel,P2P,2.8382285,152.995495,9514.29,1/day,True,True,True,3,False,12,5,1,1,1
8363.98,Groceries,P2M,-86.116068,-83.183415,6177.31,3/day,False,True,False,1,False,17,6,1,1,1
7302.05,Restaurants,P2P,-45.219724,-8.426656,347.04,1/day,True,True,False,3,False,1,3,1,1,1
6923.26,Electronics,P2M,87.507177,33.040614,1215.45,3/day,False,True,False,3,False,17,4,1,1,1
9822.17,Groceries,P2P,-30.604595,137.910249,4167.18,5/day,False,False,False,0,False,23,0,1,1,1
2119.19,Electronics,P2P,-38.264134,116.87125,7435.73,3/day,False,True,False,3,False,3,5,1,1,1
5921.83,Electronics,P2M,-25.589219,-172.658878,3296.73,3/day,True,False,True,2,False,15,1,1,1,1
715.91,Restaurants,P2P,61.6836225,26.838113,9517.72,1/day,True,False,False,2,False,14,2,1,1,1
4290.63,Electronics,P2M,-70.293112,23.478249,8442.84,5/day,False,True,False,0,False,5,6,1,1,1
